Front,Back,Procedure,Guide,Chapter,Tags
"Queens Midtown Tunnel","(list not all-inclusive)","P.G. 219",PG.,key_terms 219_department_property
"Form","Number","P.G. 219",PG.,key_terms 219_department_property
"VEHICLE INSPECTION REPORT","PD571-153","P.G. 219",PG.,key_terms 219_department_property
"CAR WASH AUTHORIZATION","PD171-051","P.G. 219",PG.,key_terms 219_department_property
"RADIO ASSIGNMENT LOG","—","P.G. 219",PG.,key_terms 219_department_property
"LOST/STOLEN FIREARM/SHIELD/I.D. CARD REPORT","PD520-150","P.G. 219",PG.,key_terms 219_department_property
"SUPERVISOR'S COMPLAINT REPORT/COMMAND DISCIPLINE ELECTION REPORT","PD468-123","P.G. 219",PG.,key_terms 219_department_property
"COMPLAINT REPORT","PD313-152","P.G. 219",PG.,key_terms 219_department_property
"FORCE RECORD","PD406-143","P.G. 219",PG.,key_terms 219_department_property
"PROPERTY TRANSFER RECEIPT","PD521-145","P.G. 219",PG.,key_terms 219_department_property
"RESTRICTED PARKING PERMIT APPLICATION","PD671-041","P.G. 219",PG.,key_terms 219_department_property
"NYPD PHONE STICKER","PD589-090","P.G. 219",PG.,key_terms 219_department_property
"DEPARTMENT MOBILE DIGITAL DEVICE REPAIR/REPLACEMENT/RETURN REQUEST","PD589-163","P.G. 219",PG.,key_terms 219_department_property
"PROPERTY RECEIPT — DISCONTINUANCE OF SERVICE","PD520-013","P.G. 219",PG.,key_terms 219_department_property
"Location of Loss","Who to Notify First","P.G. 219",PG.,key_terms 219_department_property
"Within NYC","Desk Officer, Pct of occurrence","P.G. 219",PG.,key_terms 219_department_property
"Nassau or Suffolk County","Desk Officer 105 Pct","P.G. 219",PG.,key_terms 219_department_property
"Westchester, Putnam, Rockland, or Orange","Desk Officer 50 Pct","P.G. 219",PG.,key_terms 219_department_property
"Outside residence counties","Operations Unit DIRECT","P.G. 219",PG.,key_terms 219_department_property
"Part","Prepared By","P.G. 219",PG.,key_terms 219_department_property
"Part A","MOS reporting loss","P.G. 219",PG.,key_terms 219_department_property
"Part B","D/O Pct of occurrence","P.G. 219",PG.,key_terms 219_department_property
"Part C","C.O. / Duty Captain","P.G. 219",PG.,key_terms 219_department_property
"Part D","C.O. of MOS concerned","P.G. 219",PG.,key_terms 219_department_property
"Unit","When to Contact","P.G. 219",PG.,key_terms 219_department_property
"Fleet Services Division","Vehicle maintenance, E-Z Pass reassignment, defective tags; loss of tire/tool from dept auto (3 copies of 49)","P.G. 219",PG.,key_terms 219_department_property
"Building Maintenance Section (24/7)","Emergency power outages — immediately","P.G. 219",PG.,key_terms 219_department_property
"ITB Service Desk (24/7)","LPR repairs, Mobility Tablet support","P.G. 219",PG.,key_terms 219_department_property
"ITB Telecommunications Unit","Lost/stolen/damaged mobile devices; callbox issues (Mon–Fri 0800–1600)","P.G. 219",PG.,key_terms 219_department_property
"ITB Information Security Desk","Foreign travel with Department phone (5 business days prior; list every country)","P.G. 219",PG.,key_terms 219_department_property
"ITB Wheel","Callbox issues after hours","P.G. 219",PG.,key_terms 219_department_property
"Operations Unit","Lost/stolen portable radio; also notified immediately for lost/stolen firearm/shield/ID card","P.G. 219",PG.,key_terms 219_department_property
"Electronics Section","Lost/stolen portable radio","P.G. 219",PG.,key_terms 219_department_property
"Internal Affairs Bureau","Lost/stolen Department property; lost/stolen firearm/shield/ID","P.G. 219",PG.,key_terms 219_department_property
"Stolen Property Inquiry Unit (SPIU)","Lost/stolen Department property alarms; property with identifying marks","P.G. 219",PG.,key_terms 219_department_property
"Transit Bureau Wheel","Lost/stolen OMNY pass; also for lost/stolen MetroCard (NYCT Police Pass)","P.G. 219",PG.,key_terms 219_department_property
"Employee Resources Section (ERS)","Lost/stolen MetroCard (NYCT Police Pass) — forward 49 and Complaint Report; replacement shield/ID card","P.G. 219",PG.,key_terms 219_department_property
"Shield, ID and Uniformed Services Unit","OMNY pass issues; damaged/defective/lost/stolen passes","P.G. 219",PG.,key_terms 219_department_property
"Patrol Borough Counterterrorism Coordinator","Radiation pager repair/replacement instructions","P.G. 219",PG.,key_terms 219_department_property
"Citywide Counterterrorism Office","Lost/stolen radiation pager — notify immediately","P.G. 219",PG.,key_terms 219_department_property
"Chief of Department's Vehicle Identification Unit","Restricted Parking Permit applications/returns","P.G. 219",PG.,key_terms 219_department_property
"Department Advocate's Office","Consultation required before disciplinary action for lost/stolen FIREARM","P.G. 219",PG.,key_terms 219_department_property
"Employee Resources Section","Replacement shield/ID card after loss; also for LIRR/Metro North pass issues","P.G. 219",PG.,key_terms 219_department_property
"Medical Division","Regulated infectious waste pickup","P.G. 219",PG.,key_terms 219_department_property
"Quartermaster Section","AAA batteries for radiation pagers","P.G. 219",PG.,key_terms 219_department_property
"DCAS Inspector","Must sign heating oil delivery ticket","P.G. 219",PG.,key_terms 219_department_property
"HQ Security Unit","Loss occurs in 5th Precinct confines — reports loss here (5th records the 61)","P.G. 219",PG.,key_terms 219_department_property
"PA Integrity Unit","Loss occurs in 13th Precinct confines — reports loss here (13th records the 61)","P.G. 219",PG.,key_terms 219_department_property
"Legal Bureau","ICO contacts for CCRB smartphone requests; also handles Rosario/Discovery requests","P.G. 219",PG.,key_terms 219_department_property
"Real Time Crime Center","Can search past records of license plates queried by LPR","P.G. 219",PG.,key_terms 219_department_property
"Telecommunications Unit","Callbox notification Mon–Fri 0800–1600","P.G. 219",PG.,key_terms 219_department_property
"SERGEANT FOCUS: CO has final authority to approve or deny all Restricted Parking Permit applications.","219 EQUIPMENT SUPPLIES","P.G. 219",PG.,sergeant_focus
"SERGEANT FOCUS: CO must conduct a quarterly survey of generator/mechanical/electrical rooms to ensure proper use only.","219 FUEL FACILITIES","P.G. 219",PG.,sergeant_focus
"SERGEANT FOCUS: Department reserves the right to review all computer activity — members have no privacy expectation on Department systems.","219 IT COMMUNICATIONS","P.G. 219",PG.,sergeant_focus
"SERGEANT FOCUS: CO/designated supervisor must return Department smartphone to ITB when member has change in duty status (retired, suspended, modified).","219 IT COMMUNICATIONS","P.G. 219",PG.,sergeant_focus
"SERGEANT FOCUS: The Operations Coordinator conducts the investigation into loss or theft of Department property.","219 LOSS THEFT","P.G. 219",PG.,sergeant_focus
"SERGEANT FOCUS: CO must determine negligence and consult Department Advocate before initiating discipline for lost/stolen firearms.","219 LOSS THEFT","P.G. 219",PG.,sergeant_focus
"SERGEANT FOCUS: Patrol supervisor vehicles carry additional emergency/tactical equipment. Ensure these items are present and serviceable each tour.","219 VEHICLES FLEET","P.G. 219",PG.,sergeant_focus
"CIMS","Citywide Incident Management System — NYC's adaptation of NIMS/ICS","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Command Element","Individual(s) responsible for overall command function; may be Single or Unified. PG uses ""Command Element"" not ""Incident Commander"" because command may be shared with other agencies","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Single Command","One Primary Agency with one Incident Commander","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Unified Command","Multiple Primary Agencies, each with an Agency Incident Commander; all co-locate at one ICP","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Single-CBRN","Hybrid command type for Chemical, Biological, Radiological, Nuclear or HazMat incidents — NYPD is sole IC until no criminal/terror activity is determined, then reverts to Unified; Ops Section is Unified throughout","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Primary Agency","Agency designated by the Primary Agency Matrix to command the incident","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Supporting Agency","Agency assisting but not commanding","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Coordinating Agency","NYCEM — facilitates inter-agency coordination and support","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Potential Primary Agency","State/federal agencies with jurisdictional authority under specific conditions","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Subject Matter Expert Agency","Agency with technical expertise but no tactical personnel deployed","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Core Competency","Functional area of expertise assigned to one single agency — describes capability only, not management authority","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"OEM","Former name for NYCEM (NYC Emergency Management); older exam questions may still use ""OEM""","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"DCPI","Deputy Commissioner of Public Information — preferred source for the PIO when NYPD is in command","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"MODULAR","Key word describing CIMS structure — IC can run an operation alone or open any combination of staff positions as needed","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Position","Designation Authority (Override)","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Public Information Officer","Mayor's Press Office may designate","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Safety Officer","No external override — IC designates","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Liaison Officer","NYCEM may designate","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Section","Chief Manages","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Operations","All tactical operations","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Planning","Information collection, IAP preparation, resource tracking","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Logistics","All service and support","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Finance/Administration","Financial/administrative functions","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Intelligence/Investigations","Investigative/intelligence operations","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Jointly Picked (one for entire command)","Each IC Picks Own","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Public Information Officer","Safety Officer (each agency picks own)","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Liaison Officer","Operations Section Chief (each agency picks own)","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Planning Section Chief","—","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Logistics Section Chief","—","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Finance/Admin Section Chief","—","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Intelligence Section Chief","—","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Type","PG Section","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Single Command","220-04","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Unified Command","220-03","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Single-CBRN","220-02","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Incident Type","Primary Agency","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Civil Disturbance","NYPD","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"EDP","NYPD","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Explosive Device / Bomb Threat","NYPD","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Fire","FDNY","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Hostage Incident","NYPD","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Sniper Incident","NYPD","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Special Event","NYPD","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Structural Collapse","FDNY","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Suspicious Package","NYPD","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Water/Ice Rescue","NYPD","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Auto Extrication","NYPD/FDNY (first to arrive)","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Boat in Distress","NYPD/FDNY (first to arrive)","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Confined Space Rescue","FDNY","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Downed Tree","Dept of Parks & Recreation / FDNY","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Elevator Incident","FDNY","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Correctional Facility Disturbance","DOC","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Facility","Key Rule","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Incident Command Post (ICP)","ONE per incident (except nuclear); identified by incident name","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Operations Section Post","NOT co-located with ICP","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"I/I Section Post","NOT co-located with ICP or Operations Post","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Staging Area","Resources in ""Available"" status; deploy within 3 minutes; named by geography/number","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Incident Base","NOT activated in NYC (absent extraordinary circumstances)","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Camp","NOT activated in NYC (absent extraordinary circumstances)","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Single Resource","One vehicle + crew, single personnel, K-9 team, or pre-designated team","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
"Resource Team","Same Kinds/Types assembled for a tactical assignment; requires Leader + communications","P.G. 220",PG.,key_terms 220_citywide_incident_mgmt
